"ppvtr.36","first","b.marr","income","momage","momed","momrace","missing_ppvtr.36","missing_b.marr","missing_income","missing_momed","missing_momrace","_mi","_mj"
79.8244707528052,"0","1",9000,21,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,76,2
127.73833439422,"0","1",72799.9999999999,24,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,77,2
106,"0","1",21300,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,78,2
94.0802182523069,"0","1",34000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,79,2
92.0249752038794,"0","1",19000,24,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,80,2
88.2569464107247,"0","1",13418,27,"2","2",TRUE,FALSE,FALSE,FALSE,TRUE,81,2
89,"1","1",14500,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,82,2
83,"0","1",2711.95710230743,18,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,83,2
83,"1","1",38047,23,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,84,2
78,"0","0",1000,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,85,2
106,"1","1",19832.0258808423,22,"4","2",FALSE,FALSE,TRUE,FALSE,TRUE,86,2
98,"1","1",29674,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,87,2
70,"0","1",9634.23048533598,24,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,88,2
104,"0","1",47776,27,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,89,2
90,"0","1",28937.819311674,29,"3","2",FALSE,FALSE,TRUE,FALSE,TRUE,90,2
114.6403642238,"0","1",37210.7291434724,29,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,91,2
72,"1","0",3271.53088940858,22,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,92,2
81,"0","1",43020,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,93,2
80,"0","1",9400,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,94,2
88,"1","0",3420,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,95,2
86,"1","1",28506,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,96,2
79,"0","1",12056,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,97,2
105.940133203416,"0","1",24700,27,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,98,2
104,"0","1",12000,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,99,2
66,"1","1",10387.9527923369,22,"3","1",FALSE,FALSE,TRUE,TRUE,TRUE,100,2
88,"1","1",40200,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,101,2
46,"0","1",13000,28,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,102,2
72,"0","0",2532,23,"3","1",FALSE,FALSE,FALSE,TRUE,FALSE,103,2
86,"0","1",17501,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,104,2
72,"0","1",20180,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,105,2
87,"1","0",16000,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,106,2
82,"1","1",5.6843418860808e-14,22,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,107,2
92,"1","1",25000,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,108,2
122,"0","1",39350,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,109,2
122,"1","1",42043,22,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,110,2
91,"1","0",12112.9677012559,25,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,111,2
52,"1","0",410,19,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,112,2
99,"1","1",8084.74100974517,17,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,113,2
102,"1","1",32328,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,114,2
98.7549251899338,"1","1",21600,22,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,115,2
91,"0","0",26464,19,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,116,2
86,"0","0",4716,28,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,117,2
75,"0","1",10400,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,118,2
99,"0","1",33054,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,119,2
105,"0","1",8123.11813989605,20,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,120,2
60.3986478878877,"1","0",74000.0000000001,28,"3","1",TRUE,FALSE,FALSE,FALSE,TRUE,121,2
70,"0","0",6593.61352015968,23,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,122,2
84,"0","1",14588,23,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,123,2
83,"0","1",17000,26,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,124,2
108,"1","0",7800,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,125,2
87,"1","1",49000,32,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,126,2
110.674589689678,"1","1",26800,30,"4","1",TRUE,FALSE,FALSE,TRUE,FALSE,127,2
91,"1","1",15418,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,128,2
104,"0","1",3634,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,129,2
94,"0","0",7022,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,130,2
80.0137991078243,"1","0",5.6843418860808e-14,25,"3","2",TRUE,TRUE,TRUE,TRUE,TRUE,131,2
77.6570222021421,"0","0",5952,23,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,132,2
89,"0","1",40568,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,133,2
69.1318389530993,"0","1",76064.7572660827,26,"2","1",TRUE,FALSE,TRUE,FALSE,FALSE,134,2
73,"0","0",5172,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,135,2
95,"0","0",16000,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,136,2
42.8637727108108,"1","0",12000,22,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,137,2
98.2353743300064,"1","0",15000,20,"2","1",TRUE,FALSE,FALSE,FALSE,FALSE,138,2
90,"1","0",4024,22,"3","1",FALSE,FALSE,FALSE,TRUE,FALSE,139,2
62,"0","1",5625,24,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,140,2
63,"0","1",53000,28,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,141,2
131,"1","0",12000,24,"4","1",FALSE,FALSE,FALSE,FALSE,TRUE,142,2
47.0547640008196,"0","1",7879,24,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,143,2
106,"1","1",20480,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,144,2
114,"0","1",1057448,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,145,2
62,"0","1",12000,25,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,146,2
91,"0","0",27000,25,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,147,2
100,"1","1",24000,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,148,2
82,"0","0",5768,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,149,2
79,"0","1",14709,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,150,2
88,"1","1",9556.00000000001,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,151,2
84.0469100091201,"1","1",23353,19,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,152,2
72,"0","0",6786,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,153,2
91,"1","1",34020,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,154,2
76,"0","1",23700,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,155,2
87,"1","0",31581.7461271546,25,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,156,2
82,"0","0",5205,24,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,157,2
65,"0","1",23000,26,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,158,2
75.9887151903434,"0","0",11000,24,"1","2",TRUE,FALSE,FALSE,TRUE,FALSE,159,2
54.2695706592825,"1","1",8000,29,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,160,2
102,"0","1",20100,27,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,161,2
57,"0","1",6000,22,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,162,2
105,"0","1",47000,31,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,163,2
67,"0","0",4440,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,164,2
90,"1","1",23000,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,165,2
56.3266311352593,"0","0",3542,27,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,166,2
97,"0","1",19000,26,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,167,2
69,"1","1",12766,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,168,2
83,"0","0",4728,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,169,2
58,"1","1",5.6843418860808e-14,27,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,170,2
110,"1","1",37150,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,171,2
109,"1","1",30000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,172,2
88,"0","1",16100,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,173,2
94,"0","1",100001,28,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,174,2
70,"1","1",7500,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,175,2
98,"1","1",11005,24,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,176,2
113,"1","1",34100,30,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,177,2
106,"1","1",31540,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,178,2
117,"1","1",37386,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,179,2
80,"1","0",35000,20,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,180,2
78,"0","1",25102,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,181,2
77,"0","1",9000,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,182,2
90.0926419050851,"0","1",38050,28,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,183,2
127,"0","1",15532,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,184,2
96,"1","1",5000,17,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,185,2
78.7194211436002,"0","0",15000,25,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,186,2
41,"1","0",25000,16,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,187,2
88,"0","0",4223.92316820062,24,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,188,2
88,"0","1",31304,29,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,189,2
98.855673676182,"0","0",17500,22,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,190,2
84,"0","0",-172.382895404558,21,"2","1",FALSE,TRUE,TRUE,FALSE,FALSE,191,2
97,"0","0",11400,24,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,192,2
102,"0","1",27500,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,193,2
96.8102551060998,"0","1",11220,21,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,194,2
59,"1","0",5694.14420996512,18,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,195,2
77,"1","0",3933.72829074636,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,196,2
89,"1","0",83.8155570804257,27,"4","3",FALSE,TRUE,TRUE,FALSE,TRUE,197,2
55,"0","0",4692,25,"1","2",FALSE,FALSE,FALSE,TRUE,TRUE,198,2
95.5428856092533,"0","0",6816,27,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,199,2
59,"0","0",6000,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,200,2
72,"0","0",12000,28,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,201,2
108,"0","1",46020,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,202,2
74,"0","1",16800,28,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,203,2
95,"0","0",5220,24,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,204,2
112,"1","1",100001,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,205,2
90,"1","0",5.6843418860808e-14,20,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,206,2
92,"0","1",81011.2880482958,26,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,207,2
98,"1","1",18585,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,208,2
78,"0","1",24150.9621858393,26,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,209,2
104,"0","1",8262,22,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,210,2
70,"0","1",15796,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,211,2
101,"1","1",18000,27,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,212,2
100,"0","1",10832,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,213,2
112.704647997738,"1","1",100001,23,"3","3",TRUE,FALSE,FALSE,TRUE,TRUE,214,2
110,"1","1",44600,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,215,2
58,"1","1",13000,23,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,216,2
52,"1","1",1446,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,217,2
54,"1","0",6970,21,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,218,2
88,"0","1",14072,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,219,2
84,"0","0",25495.6659800235,26,"4","1",FALSE,FALSE,TRUE,FALSE,TRUE,220,2
101,"0","0",5040,28,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,221,2
122,"1","1",18352,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,222,2
90,"1","1",37174.8630209408,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,223,2
64,"1","1",35000,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,224,2
93.8206402353696,"1","1",29550,27,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,225,2
58,"0","1",21865,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,226,2
69,"1","1",11245.0580925932,19,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,227,2
63,"0","1",1912.95907658906,25,"1","2",FALSE,FALSE,TRUE,TRUE,FALSE,228,2
63,"0","1",27081,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,229,2
108,"1","1",34150,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,230,2
102,"1","1",26800,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,231,2
115.532469530548,"1","1",-52.2293712872394,24,"2","3",TRUE,TRUE,TRUE,FALSE,FALSE,232,2
94,"0","1",27005.9499007669,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,233,2
103,"0","1",53200,25,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,234,2
82,"0","1",8002.00000000001,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,235,2
75,"0","0",5328,27,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,236,2
91,"0","1",39099.2235220189,25,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,237,2
84.1398208507491,"0","1",30000,29,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,238,2
97,"1","0",3650,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,239,2
81,"0","1",15000,21,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,240,2
88,"0","1",18150,23,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,241,2
64,"0","1",16745,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,242,2
87,"0","1",14000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,243,2
65,"0","1",7712,22,"1","1",FALSE,FALSE,FALSE,TRUE,TRUE,244,2
81,"0","1",34000,30,"4","2",FALSE,FALSE,FALSE,FALSE,TRUE,245,2
94.9109168534785,"0","1",44000,28,"3","3",TRUE,FALSE,FALSE,TRUE,FALSE,246,2
93.0133370367823,"1","1",24043,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,247,2
85,"1","0",37960,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,248,2
109,"0","1",15300,21,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,249,2
80,"1","0",2520,19,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,250,2
105,"1","1",69000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,251,2
90.0964561733066,"0","1",26088,24,"2","3",TRUE,FALSE,FALSE,TRUE,FALSE,252,2
93,"1","1",7356.55549132065,23,"3","3",FALSE,FALSE,TRUE,FALSE,FALSE,253,2
52,"0","1",36000,25,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,254,2
77,"0","1",41000,29,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,255,2
52,"1","1",28400,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,256,2
66,"1","0",5869.99999999999,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,257,2
78.4273552325546,"0","1",30000,24,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,258,2
75,"0","1",39815,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,259,2
64,"1","1",14725,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,260,2
86,"1","0",4992,18,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,261,2
90,"1","0",0,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,262,2
82,"1","0",3890,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,263,2
79,"0","1",46583,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,264,2
104,"1","0",-132.083319868199,24,"4","1",FALSE,TRUE,TRUE,FALSE,FALSE,265,2
108,"1","1",38300,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,266,2
109,"0","1",26671.434029264,24,"1","3",FALSE,FALSE,TRUE,TRUE,TRUE,267,2
109,"0","1",33100,24,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,268,2
99,"0","1",36000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,269,2
83.8963023907556,"0","0",11680,24,"3","2",TRUE,FALSE,FALSE,FALSE,TRUE,270,2
52,"0","1",8562,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,271,2
58,"0","1",17812,29,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,272,2
65,"1","0",4200,17,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,273,2
66,"0","1",60000,20,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,274,2
99.6611655854237,"1","1",39143,29,"3","3",TRUE,FALSE,FALSE,TRUE,FALSE,275,2
86,"1","0",6000,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,276,2
71.9627432166314,"0","0",3012,22,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,277,2
107,"1","1",21002,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,278,2
72.6481725104129,"1","1",21000,19,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,279,2
79,"1","0",12600,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,280,2
87,"1","0",9154.91940127297,16,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,281,2
52,"0","1",10800,26,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,282,2
87,"1","1",37341,21,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,283,2
100,"0","0",-164.920203773795,26,"1","3",FALSE,TRUE,TRUE,FALSE,TRUE,284,2
84,"1","1",12415,25,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,285,2
96.7582734526774,"0","1",19807.9601790378,23,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,286,2
114,"1","1",98206.6739793749,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,287,2
121,"1","1",51000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,288,2
70,"1","1",15060.7556859973,17,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,289,2
94,"1","0",24000,21,"2","1",FALSE,FALSE,FALSE,TRUE,TRUE,290,2
122.450226919976,"1","1",24000,25,"3","3",TRUE,FALSE,FALSE,FALSE,TRUE,291,2
114,"1","1",41030,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,292,2
74,"0","0",2370,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,293,2
64,"1","1",10881.6594249257,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,294,2
54,"0","0",8292,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,295,2
104,"0","1",18392,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,296,2
86,"0","0",6852,21,"1","3",FALSE,FALSE,FALSE,TRUE,TRUE,297,2
51.1188343429516,"0","0",6636,25,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,298,2
110,"1","1",21000,25,"3","2",FALSE,FALSE,FALSE,TRUE,TRUE,299,2
72,"0","1",11596,25,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,300,2
73,"0","1",11565.5202756743,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,301,2
99,"0","0",5268,25,"2","2",FALSE,FALSE,FALSE,TRUE,TRUE,302,2
122,"1","1",1057448,32,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,303,2
129,"1","1",44080,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,304,2
78,"0","0",13500,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,305,2
106,"0","1",18078,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,306,2
86.5474916016253,"1","1",23585.636243988,28,"2","2",TRUE,FALSE,TRUE,FALSE,FALSE,307,2
105.468657186881,"0","1",13871.5344058013,22,"2","3",TRUE,FALSE,TRUE,TRUE,TRUE,308,2
69.7246899797421,"0","0",3564,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,309,2
76,"0","1",33160,27,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,310,2
62,"1","1",71300,22,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,311,2
44,"1","1",11672,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,312,2
79,"1","0",3000,31,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,313,2
76,"1","0",32000,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,314,2
108,"1","1",50000,24,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,315,2
98,"1","1",10786.2629024137,24,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,316,2
98,"1","1",72020.0000000001,30,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,317,2
82,"0","1",6412,20,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,318,2
98,"0","1",16700,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,319,2
79,"0","1",30000,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,320,2
90.2573436658493,"0","1",50000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,321,2
75,"0","1",24736.1707781449,24,"3","2",FALSE,FALSE,TRUE,FALSE,TRUE,322,2
95,"1","1",3600,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,323,2
46,"0","0",4641,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,324,2
54,"1","0",7200.7802085726,19,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,325,2
94,"0","1",24385,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,326,2
102.516491521818,"0","1",29600,22,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,327,2
106,"1","0",7.88633139834229,28,"4","2",FALSE,TRUE,TRUE,FALSE,FALSE,328,2
91,"1","0",13717.7833999902,22,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,329,2
101,"0","0",8675,22,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,330,2
68.0817284567254,"0","1",12020,20,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,331,2
76.1050126178548,"0","0",10428,26,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,332,2
102,"1","1",20180,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,333,2
93,"0","1",36350,24,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,334,2
72,"0","0",3400,21,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,335,2
83,"0","1",5200,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,336,2
100.060708016173,"0","1",8307,22,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,337,2
85.6918968157789,"0","1",32856,25,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,338,2
86.9465135690678,"1","1",14408,20,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,339,2
82,"0","1",15000,24,"3","2",FALSE,FALSE,FALSE,TRUE,FALSE,340,2
92,"0","0",39177.7575787231,20,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,341,2
74,"1","0",12000,19,"3","1",FALSE,FALSE,FALSE,TRUE,FALSE,342,2
90,"0","1",1057448,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,343,2
114,"0","1",22510,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,344,2
53,"1","0",10000,22,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,345,2
56,"0","0",3404,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,346,2
110,"1","1",25990,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,347,2
110,"1","1",23000,23,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,348,2
91,"1","0",14928,19,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,349,2
80,"0","0",-127.018034374247,26,"2","3",FALSE,TRUE,TRUE,FALSE,FALSE,350,2
67,"0","1",10000,20,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,351,2
98,"0","1",25502,21,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,352,2
74.0481835464755,"1","0",1848,20,"1","1",TRUE,FALSE,FALSE,FALSE,FALSE,353,2
81,"1","1",26000,27,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,354,2
118,"1","1",36904.145673134,25,"4","3",FALSE,FALSE,TRUE,FALSE,TRUE,355,2
80,"0","0",7328,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,356,2
94,"0","1",21000,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,357,2
46,"0","0",5.6843418860808e-14,28,"1","3",FALSE,TRUE,TRUE,FALSE,TRUE,358,2
73,"1","1",16630,22,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,359,2
112.176411815886,"0","1",18000,27,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,360,2
85,"1","1",17500,21,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,361,2
110.178108506079,"0","1",10000,20,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,362,2
92.9734431297542,"1","1",36012,28,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,363,2
76,"1","0",6352.67721900741,20,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,364,2
